pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,actual_duration_min
2021-08-24 07:13:00,2021-08-24 07:40:00,-73.71242551629763,40.70399190831097,-73.7,40.709318295281285,1.203235120167501,5.0
2021-12-11 02:23:00,2021-12-11 02:53:00,-73.97335754215551,40.79898419105734,-73.97829771692315,40.764322313997674,3.8766045904066146,13.036617585476549
2021-02-18 04:48:00,2021-02-18 05:06:00,-73.84425025440036,40.74462680335734,-73.82238586742864,40.707195738603346,4.551716886749305,5.314044022014128
2021-02-28 23:29:00,2021-02-28 23:45:00,-73.80492649475342,40.82157131159047,-73.77767022649081,40.79872295924529,3.4229836076264832,17.631435126527393
2021-06-19 00:13:00,2021-06-19 01:07:00,-73.76105242872912,40.888362370366856,-73.78103541870931,40.89365516434833,1.7798585277717212,5.0
2021-07-07 04:16:00,2021-07-07 04:24:00,-73.9075601393502,40.63496400631456,-73.94975803316636,40.600706565361875,5.214986961479186,18.54253732638538
2021-09-28 22:49:00,2021-09-28 23:39:00,-73.80957733231988,40.812870314919415,-73.80626819419567,40.81507769500726,0.3712131619438647,5.0
2021-07-09 22:48:00,2021-07-09 23:43:00,-73.9438794850155,40.66910324668964,-73.93874973755527,40.68315150922963,1.6208892287841952,10.206396204550796
2021-06-24 23:43:00,2021-06-25 00:00:00,-73.89758336767336,40.72434301822227,-73.92204687696515,40.7137842037711,2.372569914651236,9.940212013810312
2021-02-20 20:30:00,2021-02-20 21:29:00,-73.73653050407881,40.60985881773854,-73.7031723218021,40.6,3.0219760127370203,16.4400689143459
2021-12-30 14:17:00,2021-12-30 14:39:00,-73.71753233673417,40.64077221468781,-73.72477481614659,40.6,4.574687013769274,16.315453443967208
2021-02-24 15:42:00,2021-02-24 16:29:00,-73.79841392857546,40.69593318671467,-73.7856219133434,40.7261351106861,3.5271366000678492,12.352252632594153
2021-09-01 19:55:00,2021-09-01 20:27:00,-73.91897683822833,40.70259574158639,-73.93363297960546,40.73913114158844,4.246160843750387,11.100127285207774
2021-11-16 07:43:00,2021-11-16 08:25:00,-73.76297977350887,40.869875564938624,-73.7928396643972,40.89427206026273,3.6960506221783453,5.0
2021-05-11 04:29:00,2021-05-11 05:14:00,-74.0409465213961,40.82254387277995,-74.01759252859495,40.81701129937371,2.05925408063385,17.079820104305895
2021-11-03 20:44:00,2021-11-03 21:32:00,-74.0140389313112,40.89165489045611,-74.03255792802526,40.890581673504876,1.5612439259790303,5.0
2021-05-15 19:35:00,2021-05-15 19:58:00,-73.81851919226862,40.77972145310057,-73.80280433508642,40.79343352406494,2.018714971548617,7.744029084409318
2021-01-21 10:22:00,2021-01-21 11:12:00,-73.94806299865547,40.672514119627394,-73.96461371585899,40.67544686479588,1.4333708842695008,5.0
2021-11-25 20:06:00,2021-11-25 20:57:00,-73.71701482355984,40.69829650897649,-73.72141372643883,40.635977530802485,6.939479262430744,15.453537926399811
2021-06-16 23:42:00,2021-06-17 00:29:00,-73.8973787857677,40.695950776987594,-73.90056026924472,40.71431326891966,2.0593526108651834,6.47571524655721
2021-10-01 01:11:00,2021-10-01 01:53:00,-73.89972231286379,40.697948298298975,-73.90024476983616,40.72232712805693,2.7111598501220686,10.214221769422881
2021-03-30 21:46:00,2021-03-30 22:36:00,-73.81267217143318,40.801889251933545,-73.82552216752735,40.82332494663579,2.617395006877319,16.639289174424654
2021-11-12 01:13:00,2021-11-12 01:20:00,-73.78135100319284,40.759242378427125,-73.76695583994011,40.768287970578314,1.5752771660989797,9.755954001616052
2021-01-14 05:54:00,2021-01-14 06:17:00,-73.8835544416562,40.71562725342599,-73.86470058498327,40.734788607817784,2.6578013989552383,9.379252206657625
2021-08-30 08:16:00,2021-08-30 08:40:00,-73.97509968440089,40.64472693061862,-73.95067184452633,40.61646973869152,3.7579253043950525,10.973588689044465
2021-09-22 22:31:00,2021-09-22 23:00:00,-73.77934197504604,40.606641748882645,-73.78827301412008,40.6047705161589,0.7821417527359261,5.0
2021-12-12 16:27:00,2021-12-12 16:42:00,-73.93787705379422,40.66565040327631,-73.96025457049156,40.65227742579594,2.4029629586927106,5.902023932271583
2021-02-22 09:39:00,2021-02-22 10:00:00,-73.98871123074714,40.632241421190606,-73.98443502779443,40.66126932469345,3.2478554009049803,11.038674294208219
2021-12-06 15:09:00,2021-12-06 16:02:00,-73.82892593352625,40.83563350925567,-73.82151513675586,40.839312863638874,0.74569857144653,5.0
2021-04-02 06:12:00,2021-04-02 07:11:00,-74.01834121655338,40.63374938734417,-74.01081497041439,40.63056880285132,0.7269442652888392,5.0
2021-09-21 06:01:00,2021-09-21 06:40:00,-73.71002656371988,40.81726847119205,-73.7,40.79691044593316,2.415889573770032,6.990476004704274
2021-02-04 01:32:00,2021-02-04 01:50:00,-73.82866095745575,40.71569760693283,-73.82644544307358,40.694511725264164,2.3631535475462817,8.707291038150323
2021-07-25 22:24:00,2021-07-25 23:07:00,-73.7049365676774,40.62201351692313,-73.7,40.6,2.483008506112088,6.8561191675263435
2021-03-22 05:23:00,2021-03-22 05:46:00,-73.93138730178248,40.84381901482948,-73.91379608352153,40.8587220386182,2.2215465908427174,7.630190205334499
2021-02-19 06:23:00,2021-02-19 06:30:00,-73.71007819358336,40.773889171070984,-73.7,40.785848314777795,1.577480372363689,5.0
2021-12-26 09:34:00,2021-12-26 10:12:00,-73.99905321329499,40.67072845385907,-73.99730230563556,40.675730541065995,0.5754737096916829,5.0
2021-01-02 12:15:00,2021-01-02 13:08:00,-74.03575682967853,40.8684043522998,-74.04198740317666,40.88422733789861,1.8357646211030885,5.257537205512491
2021-02-23 12:16:00,2021-02-23 13:01:00,-74.03845557884088,40.61357749416117,-74.05,40.6,1.7969735310784274,5.0
2021-04-16 05:45:00,2021-04-16 06:11:00,-73.88729537029027,40.66054588245933,-73.88363300303652,40.62367252201022,4.11175839642551,16.635148519444478
2021-09-17 18:46:00,2021-09-17 19:28:00,-74.02094853088249,40.82561407834176,-74.00342815852419,40.83928026847477,2.1170753710613877,5.0
2021-11-06 20:38:00,2021-11-06 21:09:00,-73.87074124054134,40.812813379092965,-73.87467854352045,40.81168834302998,0.3541854238447743,5.0
2021-07-10 20:15:00,2021-07-10 20:40:00,-73.93537482377188,40.68678150811734,-73.9427874248243,40.703438462303524,1.9547559540728348,8.37970694331096
2021-08-06 11:58:00,2021-08-06 12:43:00,-73.93252985263406,40.61860746260584,-73.95315169283461,40.627129226777555,1.9816803562116958,10.524629073059145
2021-02-13 13:00:00,2021-02-13 13:35:00,-73.82753685120919,40.857423421667484,-73.81729613249533,40.85595284531023,0.8766514207356794,5.840226832575208
2021-06-11 16:59:00,2021-06-11 17:30:00,-73.99291569784693,40.69410929142097,-74.01428394039183,40.69822101585235,1.8585740214202755,8.001557929748138
2021-07-21 20:17:00,2021-07-21 20:58:00,-73.78170632038109,40.65871402447848,-73.77374693544019,40.686895803889705,3.204758526301904,22.47648561525011
2021-09-27 23:23:00,2021-09-27 23:29:00,-73.84628917807748,40.75481854670829,-73.84062410241553,40.74901615907166,0.8024931845188619,5.0
2021-12-17 23:46:00,2021-12-18 00:44:00,-73.72976937990337,40.87306815978474,-73.7325475846145,40.887803397582196,1.6550478166664702,6.5331335623195494
2021-10-31 11:03:00,2021-10-31 11:54:00,-73.92230577118137,40.613063973353015,-73.89820028667876,40.61924569323249,2.1476372737381193,9.607604276868145
2021-09-28 09:59:00,2021-09-28 10:12:00,-73.70604975277651,40.82974122640927,-73.7,40.796247902044996,3.7589273512805903,13.059938127845669
2021-08-03 00:10:00,2021-08-03 00:33:00,-73.84846032365009,40.77174196838161,-73.8905899106123,40.74546095381999,4.59687516820606,11.46882084219249
2021-09-09 03:06:00,2021-09-09 03:52:00,-73.70930931533437,40.72763473496555,-73.73905024173027,40.72684246583169,2.507703064730897,10.24792108694098
2021-07-09 12:05:00,2021-07-09 12:45:00,-74.0405287710835,40.82322413323152,-74.02883538887836,40.81327021723182,1.4809907825049866,6.818092398723455
2021-10-23 17:18:00,2021-10-23 17:32:00,-73.79520828715566,40.889747327332486,-73.76134435136348,40.87074566386632,3.545389823094775,16.857832279173806
2021-08-01 12:57:00,2021-08-01 13:41:00,-73.76418246649754,40.668761863348806,-73.79141617037082,40.6901766601933,3.3082067251556593,12.291208394221194
2021-07-27 22:00:00,2021-07-27 22:58:00,-74.03138934966323,40.643094209521635,-74.02295943465683,40.6131860845209,3.400872845030084,5.0
2021-08-25 06:50:00,2021-08-25 07:39:00,-73.84736061759432,40.87386452356681,-73.88227032402867,40.86989171094077,2.968361191158946,12.85104327655142
2021-12-04 15:55:00,2021-12-04 16:38:00,-73.7693201972437,40.80068592323719,-73.80637952413018,40.78320585792641,3.6757538673360037,9.020255894310427
2021-02-22 09:44:00,2021-02-22 09:55:00,-73.85363644617192,40.73139580646859,-73.81226516848626,40.761051428172216,4.79797114668901,13.442591201646412
2021-10-07 17:55:00,2021-10-07 18:03:00,-74.02766524335809,40.77197787107929,-74.01988902501692,40.82232821023399,5.636838354171832,11.193791713921922
2021-08-05 17:31:00,2021-08-05 17:50:00,-73.80729346568559,40.82368417155287,-73.83804664133224,40.81745969746292,2.6787746633550755,8.718250963976297
2021-09-09 09:36:00,2021-09-09 09:52:00,-74.02879107986433,40.83190956961172,-74.03310898884374,40.84888196284424,1.9218816931750236,15.635840695683749
2021-07-07 17:20:00,2021-07-07 18:12:00,-73.76388588674425,40.87596825424569,-73.77950366181594,40.9,2.9773000391835356,14.266754015531413
2021-02-10 22:54:00,2021-02-10 23:04:00,-74.03493803584266,40.72805283666869,-74.04347911607178,40.74602734153106,2.124275750028238,5.0
2021-06-06 20:52:00,2021-06-06 21:05:00,-74.00191091664637,40.68802327300582,-74.00817766715298,40.7038441945225,1.8368267079495855,5.0
2021-01-15 16:28:00,2021-01-15 17:07:00,-73.95371234331685,40.79189928003695,-73.94948937490518,40.756442584330976,3.958608941155511,16.919233262917977
2021-10-28 20:33:00,2021-10-28 20:45:00,-73.82832232270871,40.72471836978386,-73.8193357528304,40.74824447621923,2.72335461261584,7.273815705525675
2021-03-06 21:57:00,2021-03-06 22:08:00,-73.70827431512905,40.778379536184694,-73.72199806461073,40.7855650346124,1.4048342232617663,5.0
2021-12-11 12:22:00,2021-12-11 12:30:00,-74.00876200158302,40.725995739536785,-74.02350424324985,40.72141485879061,1.342707784582436,5.0
2021-11-23 18:47:00,2021-11-23 19:04:00,-74.00005231577512,40.64589873600345,-73.99196525753182,40.64433670247759,0.7040665754951019,9.014621776705626
2021-01-09 03:23:00,2021-01-09 03:46:00,-73.92089536115465,40.740828025497684,-73.93391148150295,40.745985061960404,1.2374396297371706,11.247810500777922
2021-12-10 17:56:00,2021-12-10 18:07:00,-73.75732330178565,40.80727534658231,-73.77049107178242,40.80219524679901,1.2439576803361112,5.0
2021-05-09 16:13:00,2021-05-09 16:27:00,-73.88646916653721,40.83978514230029,-73.88435649242791,40.83268688954882,0.8090537679337146,5.0
2021-05-16 15:39:00,2021-05-16 16:08:00,-73.93743628991047,40.74799788303896,-73.93682505662366,40.728444151931065,2.1748854745754476,5.0
2021-03-04 23:18:00,2021-03-05 00:06:00,-73.8535786587269,40.649571367063125,-73.8624628296655,40.65977474180639,1.3597468012691167,5.0
2021-05-19 17:57:00,2021-05-19 18:36:00,-73.95881688089399,40.72440631289483,-73.93777073268986,40.72117485055085,1.8096301335751321,5.0
2021-03-22 21:39:00,2021-03-22 22:08:00,-73.90959403246336,40.83588817865251,-73.89971664465705,40.820030068159696,1.949371368842678,5.0
2021-06-12 22:38:00,2021-06-12 23:11:00,-73.93358819776878,40.723857781185124,-73.89322636160271,40.72581323469353,3.4082048551900135,5.457832945797574
2021-10-16 17:34:00,2021-10-16 17:50:00,-73.76855064215488,40.808959238081265,-73.77351830939153,40.80981580048886,0.42880108543480155,5.0
2021-09-18 19:18:00,2021-09-18 20:13:00,-73.72651049574671,40.75216410450343,-73.71240449767888,40.7622804990892,1.636159648096423,5.198411724610168
2021-08-19 18:01:00,2021-08-19 18:52:00,-73.78414973274508,40.67236693753282,-73.75499566117742,40.67176931142346,2.4596365225542685,15.133217414244609
2021-02-10 01:44:00,2021-02-10 02:28:00,-73.8963207483895,40.83884515240692,-73.91418180480997,40.85118161409837,2.034443271128598,5.340629385087325
2021-01-28 21:29:00,2021-01-28 21:45:00,-73.87348275787616,40.62526403622121,-73.88065347633461,40.619802167870425,0.8573902353300612,5.0
2021-05-15 04:12:00,2021-05-15 05:08:00,-74.00622420712469,40.757467084826544,-73.9816990923711,40.75344426857705,2.1136378034365686,18.653954746339608
2021-07-20 04:54:00,2021-07-20 05:04:00,-73.78859735110291,40.66266731027302,-73.77513084893387,40.66821852718294,1.2927162498122289,5.0
2021-11-24 11:07:00,2021-11-24 11:21:00,-73.84123351221173,40.62011968856241,-73.84169081753652,40.627862621697794,0.8618395036138421,5.0
2021-09-25 19:41:00,2021-09-25 19:47:00,-73.7341460013519,40.75088018112498,-73.76177817510099,40.77511252070325,3.5603782981490295,16.402957769017082
2021-02-02 09:08:00,2021-02-02 09:57:00,-73.9797860997487,40.74986864678048,-74.00574486246374,40.77082307704781,3.1951813261489708,11.14909200632809
2021-02-17 10:30:00,2021-02-17 10:59:00,-73.78409585732359,40.812070270502716,-73.79315943377432,40.811198233685424,0.7689223630561476,5.0
2021-03-03 18:10:00,2021-03-03 18:21:00,-73.81036491839828,40.82342520791557,-73.82642113349375,40.795222333733044,3.414774059768068,19.887716199167457
2021-08-04 04:58:00,2021-08-04 05:42:00,-73.95695406316659,40.81833744660787,-73.97254271682667,40.83201785922248,2.0086021982912743,10.220834799801839
2021-10-20 01:40:00,2021-10-20 02:07:00,-73.81641747616071,40.722867619875025,-73.8530756623701,40.73342392139355,3.3045076584684736,11.256611759981732
2021-04-09 17:59:00,2021-04-09 18:51:00,-73.72646931679817,40.78950693616797,-73.7536000107152,40.793847414714655,2.3344230155030603,5.0
2021-06-21 05:31:00,2021-06-21 05:46:00,-73.72854740431652,40.77308357279319,-73.74616914082357,40.7885475771275,2.2711610390418184,18.269327853289994
2021-12-26 13:55:00,2021-12-26 14:35:00,-73.79813069891935,40.72646852683508,-73.79578372637167,40.71909691506028,0.8432100939546857,5.46341511793486
2021-08-02 06:32:00,2021-08-02 07:25:00,-74.03317441061307,40.779163808255795,-74.04005491301328,40.7472633207247,3.594193824535938,13.011992982037674
2021-02-04 14:33:00,2021-02-04 15:25:00,-73.74470748193795,40.88417436301188,-73.74353831210055,40.86668717286827,1.9469700191842507,8.768810442518019
2021-08-15 06:20:00,2021-08-15 07:15:00,-73.81977748754841,40.657868123104414,-73.81947777609025,40.6,6.434691413029166,24.094345941455778
2021-04-11 01:31:00,2021-04-11 01:58:00,-73.94134801138604,40.87173162873566,-73.97535969454943,40.88060834965647,3.0251679245927465,9.6462698977422
2021-05-11 07:26:00,2021-05-11 08:13:00,-73.984462373403,40.616036654194964,-73.96318784435564,40.61471614531074,1.8017271097837484,5.0
2021-09-14 01:48:00,2021-09-14 01:59:00,-74.00932864795094,40.6925167638705,-73.99466780827885,40.70973081097852,2.2784378689438585,5.0
2021-01-05 05:16:00,2021-01-05 05:47:00,-74.03241708525978,40.68644357458346,-74.03156242576777,40.701514777671456,1.6773896518618563,5.0
2021-08-06 19:51:00,2021-08-06 20:08:00,-73.78606386321724,40.787909532364274,-73.79665255038323,40.77811338289665,1.4076022288269476,14.125826625169363
2021-09-12 07:21:00,2021-09-12 08:16:00,-73.96745495036986,40.639367485533185,-73.94025212851632,40.62287719417713,2.9380162920116772,5.0
2021-12-25 03:37:00,2021-12-25 03:58:00,-74.04151147238485,40.86470428355192,-74.05,40.84894929783616,1.891750333828173,5.0
2021-10-10 20:45:00,2021-10-10 21:21:00,-73.9109552718553,40.84856542253951,-73.89137300386417,40.886867130022026,4.566192058176235,7.934274850854229
2021-07-26 11:12:00,2021-07-26 11:42:00,-73.88108752179268,40.79561974590558,-73.898459996714,40.79259303503849,1.5006671824632807,7.0504132616293465
2021-01-15 04:37:00,2021-01-15 05:03:00,-73.99076941918496,40.73752414953766,-73.96444234113687,40.73205498694353,2.300084439738209,5.62023828188928
2021-12-12 16:48:00,2021-12-12 17:05:00,-74.0345830823431,40.879886812642624,-74.02529120916739,40.88571576896425,1.0150400659882373,5.0
2021-02-11 09:28:00,2021-02-11 09:44:00,-73.98380608091567,40.84922396641617,-73.96590362978534,40.81749402535472,3.836245996313186,7.505337815679449
2021-06-28 16:49:00,2021-06-28 17:00:00,-73.8123140333572,40.749794544424375,-73.80807258191773,40.74185039347742,0.9528784061633551,5.0
2021-03-04 14:34:00,2021-03-04 14:39:00,-74.02121471296208,40.81056200633629,-74.01227545626446,40.79342906573192,2.0483023776441387,13.504164282160435
2021-12-18 07:45:00,2021-12-18 08:22:00,-73.85573703930505,40.7700789856539,-73.85511266009497,40.74875224356832,2.3720085515052345,5.0
2021-08-19 13:58:00,2021-08-19 14:54:00,-73.99875580423215,40.77638267151648,-74.01908635901809,40.77113978990179,1.8085202220382635,5.0
2021-08-29 12:33:00,2021-08-29 13:32:00,-73.98150878924685,40.69929282083124,-73.95962584286063,40.70023762578377,1.8477430745327164,5.0
2021-02-21 13:57:00,2021-02-21 14:15:00,-73.91242274085666,40.73862538138747,-73.91774148344587,40.71352660055676,2.8266172105178553,5.0
2021-04-06 00:29:00,2021-04-06 01:20:00,-74.0147111323812,40.623436429236925,-74.01276010775508,40.61612456675667,0.829550318664494,8.272122466675528
2021-08-10 05:58:00,2021-08-10 06:45:00,-73.98937877402622,40.70720460749938,-74.02111126062583,40.708804192537514,2.6806564327227234,13.888267497724787
2021-08-19 21:51:00,2021-08-19 22:36:00,-73.92786665599202,40.80874855460865,-73.93141502006624,40.81778038551356,1.0477500140475842,5.0
2021-08-25 01:25:00,2021-08-25 01:46:00,-73.93461584807557,40.88596480915186,-73.92667340772608,40.88050796900856,0.9022235720324033,5.0
2021-05-23 20:57:00,2021-05-23 21:05:00,-73.78775498001349,40.88891923382891,-73.7532380677585,40.89551986490758,2.992780724724237,14.717380810650226
2021-06-20 12:26:00,2021-06-20 13:22:00,-74.02382619320575,40.76671686073747,-74.0251236565737,40.759671793992766,0.7909602355899957,5.0
2021-01-29 05:12:00,2021-01-29 06:07:00,-73.74884224251679,40.781986675542875,-73.75569256791333,40.80761615659918,2.907626364700096,13.615572884508545
2021-02-05 06:04:00,2021-02-05 06:47:00,-73.7643187402412,40.65571635565029,-73.77749835650594,40.666596715777615,1.643042356473116,17.143963258853105
2021-01-13 15:04:00,2021-01-13 15:09:00,-73.78190292610782,40.80859243242806,-73.7945880701966,40.79516903623089,1.835195037082621,5.508172554914881
2021-06-09 21:32:00,2021-06-09 22:17:00,-73.9417196731379,40.62119763780232,-73.90600549333655,40.61129110942391,3.2094718917906095,10.418974523627785
2021-11-23 11:37:00,2021-11-23 12:26:00,-73.76199137506073,40.68540570573983,-73.7832857614056,40.693251366847505,1.9961481204346219,5.0
2021-07-06 02:10:00,2021-07-06 02:38:00,-73.98601927189875,40.800509004185635,-73.9943067010687,40.790008353025456,1.3601582209040912,9.174798116498796
2021-08-31 13:22:00,2021-08-31 14:00:00,-74.00645677795073,40.69309303946305,-73.97798718630204,40.65449190486625,4.918127114288487,15.81032324335599
2021-03-27 13:08:00,2021-03-27 13:46:00,-74.03426528327867,40.61495406223434,-74.01121184626248,40.620868508101914,2.053948046768301,5.0
2021-10-11 05:50:00,2021-10-11 06:18:00,-73.72124137294806,40.84956112280529,-73.7,40.8418950013206,1.9796667434889292,5.0
2021-03-07 02:59:00,2021-03-07 03:18:00,-73.94219618580316,40.69309900214037,-73.92073865189933,40.70669626723297,2.3575534313358624,16.864796924460784
2021-06-19 19:46:00,2021-06-19 20:07:00,-73.72883374193773,40.61893156745761,-73.72393404888327,40.619748369009066,0.4234033157077439,5.0
2021-02-14 18:39:00,2021-02-14 18:56:00,-73.95458525346824,40.62243644935086,-73.94219001810346,40.635354328638954,1.7769230031248258,5.0
2021-03-03 12:53:00,2021-03-03 13:04:00,-73.73235191423228,40.67552763963663,-73.7525849301378,40.72590833799186,5.855978300459336,18.505460618806524
2021-05-14 08:29:00,2021-05-14 08:42:00,-73.73362483150387,40.65340478416646,-73.73563124697971,40.679046378975336,2.8562329244830296,5.91305190145675
2021-10-11 06:04:00,2021-10-11 06:52:00,-73.72671338424625,40.83229003533405,-73.74602122498801,40.82527604037333,1.8020322151506325,5.0
2021-01-28 16:20:00,2021-01-28 16:59:00,-73.87634629625053,40.69650521400011,-73.8477468468957,40.70496855363721,2.588088065123849,10.470621971283169
2021-04-18 05:52:00,2021-04-18 06:19:00,-73.74691879962039,40.84140873551195,-73.77629141712639,40.84376094084848,2.484629133717352,9.145245192590117
2021-02-13 13:19:00,2021-02-13 14:17:00,-73.71723193634143,40.65215379934695,-73.72214826273898,40.65752179016078,0.7268308725408691,5.0
2021-12-06 18:26:00,2021-12-06 19:17:00,-73.93638407033599,40.74786375386323,-73.95738122394589,40.71651205050524,3.9093963503083855,8.66334077610342
2021-10-13 20:48:00,2021-10-13 21:31:00,-73.90339395801111,40.80641114006594,-73.88322102351864,40.827499420268936,2.8949019937831824,5.0
2021-11-27 06:51:00,2021-11-27 07:18:00,-73.7982659344325,40.79559725615976,-73.79486673701378,40.74949167442523,5.134691528134702,25.007720109215327
2021-05-08 12:14:00,2021-05-08 12:44:00,-73.94487406239685,40.78033882297908,-73.94546920441834,40.77999624516594,0.06294543547785401,9.492452031060928
2021-12-14 16:20:00,2021-12-14 16:25:00,-73.78616674188056,40.87744648057935,-73.80979565725308,40.84231346859929,4.382963430204705,13.269797411834471
2021-08-19 01:57:00,2021-08-19 02:15:00,-74.02413774917527,40.66855754431202,-73.99561574195936,40.654487980942825,2.86975349653841,12.782612166371877
2021-07-09 08:01:00,2021-07-09 08:37:00,-73.86677556549901,40.74811576133863,-73.88535490250366,40.75230870893142,1.6330394526891525,5.0
2021-08-13 03:11:00,2021-08-13 04:06:00,-74.00719028057068,40.86519776502172,-74.01529046399749,40.88257025382299,2.0482775706734784,5.0
2021-10-10 09:50:00,2021-10-10 10:42:00,-73.94733678324717,40.623368129678546,-73.94742217682621,40.643807955344414,2.2728163386550158,7.187050645483399
2021-05-01 09:49:00,2021-05-01 10:03:00,-73.95948111262973,40.616766480475924,-73.94873797238887,40.6129058501275,1.0032894470858833,5.0
2021-04-26 10:58:00,2021-04-26 11:03:00,-73.75637377425306,40.66999068626749,-73.76213841711287,40.68980101608502,2.255807345642838,14.214574932875
2021-08-21 01:46:00,2021-08-21 01:55:00,-73.98226896060783,40.789906365861405,-73.95353094413387,40.78865402462903,2.4233889331027054,7.745339332505791
2021-09-16 06:21:00,2021-09-16 06:28:00,-73.76704322794431,40.67796388793494,-73.76593316839742,40.663720091873664,1.586602349709915,13.282998774202532
2021-12-25 13:02:00,2021-12-25 13:55:00,-73.77211387893223,40.65707196514264,-73.73878979920246,40.66453806689098,2.930930227789232,7.988883269056324
2021-07-17 06:29:00,2021-07-17 07:23:00,-73.87539093055497,40.737640694607485,-73.89378958257889,40.71929070975923,2.562603958018912,5.0
2021-05-17 04:03:00,2021-05-17 05:00:00,-73.96815486054135,40.784079420630825,-73.9575936430939,40.781415584048055,0.9372479591429405,10.258915413056645
2021-11-14 09:44:00,2021-11-14 10:15:00,-73.97058628101531,40.674567312105026,-73.9853652972536,40.66499323904023,1.6392000506671611,11.891170443031328
2021-06-14 14:28:00,2021-06-14 15:23:00,-73.88727637350945,40.690207356017126,-73.89039890628528,40.65920652194521,3.4571789767675893,10.756249617811239
